2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/view/{id}],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.findById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/edit/{id}],methods=[GET]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.edit(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/del/{id}],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.deleteById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/save],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.create(com.tsingglobal.wares.warescommodity.dto.WarescommodityDTO) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/add],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.create() throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/list],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.listWarescommodity(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/update/{id}],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.updateWarescommodity(long,com.tsingglobal.wares.warescommodity.dto.WarescommodityDTO) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/view/{id}],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.findById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/edit/{id}],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.edit(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodity/warescommodity/del/{id}],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodity.controller.WarescommodityController.deleteById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/save],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.create(com.tsingglobal.wares.warescommodityclass.dto.WarescommodityclassDTO) throws java.lang.Exception
